run_key,run_label,step,action_type,total_state_changes,change_details,room_cleanliness,room_temperature,food_freshness,resident_activity_mood,plant_vitality,open_close_or_scan,holding_and_carry,object_state_misc
after_refactor,After Refactor,96,move,20,"entrance:temperature(24.24->24.06) | entrance:cleanliness(0.9178->0.9173) | living_room:temperature(24.24->24.06) | living_room:cleanliness(0.9178->0.9173) | kitchen:temperature(24.24->24.06) | kitchen:cleanliness(0.9178->0.9173) | bedroom:temperature(24.24->24.06) | bedroom:cleanliness(0.9178->0.9173) | bathroom:temperature(24.24->24.06) | bathroom:cleanliness(0.9178->0.9173) | balcony:temperature(24.24->24.06) | balcony:cleanliness(0.9178->0.9173) | milk_fridge_kitchen:freshness(0.04->0.03) | juice_fridge_kitchen:freshness(0.04->0.03) | vegetables_fridge_kitchen:freshness(0.04->0.03) | sink_bathroom:fill_level(0.5->0.38) | faucet_bathroom:is_on(True->False) | human_resident:mood(0.9418->0.9411) | human_resident:_phase_queue([{'kind': 'press', 'target': 'faucet_bathroom', 'is_on': False}, {'kind': 'night_laundry'}]->[{'kind': 'night_laundry'}]) | robot_01:mood(0.9418->0.9411)",6,6,3,3,0,0,0,2
after_refactor,After Refactor,97,move,21,entrance:temperature(24.06->23.9) | entrance:cleanliness(0.9173->0.9168) | living_room:temperature(24.06->23.9) | living_room:cleanliness(0.9173->0.9168) | kitchen:temperature(24.06->23.9) | kitchen:cleanliness(0.9173->0.9168) | bedroom:temperature(24.06->23.9) | bedroom:cleanliness(0.9173->0.9168) | bathroom:temperature(24.06->23.9) | bathroom:cleanliness(0.9173->0.9168) | balcony:temperature(24.06->23.9) | balcony:cleanliness(0.9173->0.9168) | milk_fridge_kitchen:freshness(0.03->0.02) | juice_fridge_kitchen:freshness(0.03->0.02) | vegetables_fridge_kitchen:freshness(0.03->0.02) | clothes_bedroom_1:is_clean(True->False) | clothes_bedroom_1:folded(True->False) | sink_bathroom:fill_level(0.38->0.26) | human_resident:mood(0.9411->0.9405) | human_resident:_phase_queue([{'kind': 'night_laundry'}]->[]),6,6,3,3,0,0,0,3
after_refactor,After Refactor,98,move,23,entrance:temperature(23.9->23.75) | entrance:cleanliness(0.9168->0.9162) | living_room:temperature(23.9->23.75) | living_room:cleanliness(0.9168->0.9162) | kitchen:temperature(23.9->23.75) | kitchen:cleanliness(0.9168->0.9162) | bedroom:temperature(23.9->23.75) | bedroom:cleanliness(0.9168->0.9162) | bathroom:temperature(23.9->23.75) | bathroom:cleanliness(0.9168->0.9162) | balcony:temperature(23.9->23.75) | balcony:cleanliness(0.9168->0.9162) | milk_fridge_kitchen:freshness(0.02->0.01) | juice_fridge_kitchen:freshness(0.02->0.01) | vegetables_fridge_kitchen:freshness(0.02->0.01) | sink_bathroom:fill_level(0.26->0.14) | door_bedroom:is_open(False->True) | human_resident:_phase_name(washing_up_night->sleeping) | human_resident:current_activity(washing_up_night->sleeping) | human_resident:mood(0.9405->0.9406),6,6,3,6,0,1,0,1
after_refactor,After Refactor,99,move,18,entrance:temperature(23.75->23.61) | entrance:cleanliness(0.9162->0.9156) | living_room:temperature(23.75->23.61) | living_room:cleanliness(0.9162->0.9156) | kitchen:temperature(23.75->23.61) | kitchen:cleanliness(0.9162->0.9156) | bedroom:temperature(23.75->23.61) | bedroom:cleanliness(0.9162->0.9156) | bathroom:temperature(23.75->23.61) | bathroom:cleanliness(0.9162->0.9156) | balcony:temperature(23.75->23.61) | balcony:cleanliness(0.9162->0.9156) | milk_fridge_kitchen:freshness(0.01->0.0) | juice_fridge_kitchen:freshness(0.01->0.0) | vegetables_fridge_kitchen:freshness(0.01->0.0) | sink_bathroom:fill_level(0.14->0.02) | human_resident:mood(0.9406->0.9407) | robot_01:mood(0.9398->0.9391),6,6,3,2,0,0,0,1
after_refactor,After Refactor,100,move,16,"entrance:temperature(23.61->23.49) | entrance:cleanliness(0.9156->0.915) | living_room:temperature(23.61->23.49) | living_room:cleanliness(0.9156->0.915) | kitchen:temperature(23.61->23.49) | kitchen:cleanliness(0.9156->0.915) | bedroom:temperature(23.61->23.49) | bedroom:cleanliness(0.9156->0.915) | bathroom:temperature(23.61->23.49) | bathroom:cleanliness(0.9156->0.915) | balcony:temperature(23.61->23.49) | balcony:cleanliness(0.9156->0.915) | sink_bathroom:fill_level(0.02->0.0) | human_resident:mood(0.9407->0.9408) | human_resident:_phase_queue([{'kind': 'move_to', 'parent': 'bed_bedroom', 'room': 'bedroom'}]->[]) | robot_01:mood(0.9391->0.9384)",6,6,0,3,0,0,0,1
after_refactor,After Refactor,101,move,14,entrance:temperature(23.49->23.37) | entrance:cleanliness(0.915->0.9144) | living_room:temperature(23.49->23.37) | living_room:cleanliness(0.915->0.9144) | kitchen:temperature(23.49->23.37) | kitchen:cleanliness(0.915->0.9144) | bedroom:temperature(23.49->23.37) | bedroom:cleanliness(0.915->0.9144) | bathroom:temperature(23.49->23.37) | bathroom:cleanliness(0.915->0.9144) | balcony:temperature(23.49->23.37) | balcony:cleanliness(0.915->0.9144) | human_resident:mood(0.9408->0.9409) | robot_01:mood(0.9384->0.9377),6,6,0,2,0,0,0,0
after_refactor,After Refactor,102,push,16,entrance:temperature(23.37->23.26) | entrance:cleanliness(0.9144->0.9139) | living_room:temperature(23.37->23.26) | living_room:cleanliness(0.9144->0.9139) | kitchen:temperature(23.37->23.26) | kitchen:cleanliness(0.9144->0.9139) | bedroom:temperature(23.37->23.26) | bedroom:cleanliness(0.9144->0.9139) | bathroom:temperature(23.37->23.26) | bathroom:cleanliness(0.9144->0.9139) | balcony:temperature(23.37->23.26) | balcony:cleanliness(0.9144->0.9139) | door_kitchen:is_open(True->False) | door_kitchen:pushed(None->True) | human_resident:mood(0.9409->0.941) | robot_01:mood(0.9377->0.937),6,6,0,2,0,2,0,0
after_refactor,After Refactor,103,move,14,entrance:temperature(23.26->23.16) | entrance:cleanliness(0.9139->0.9134) | living_room:temperature(23.26->23.16) | living_room:cleanliness(0.9139->0.9134) | kitchen:temperature(23.26->23.16) | kitchen:cleanliness(0.9139->0.9134) | bedroom:temperature(23.26->23.16) | bedroom:cleanliness(0.9139->0.9134) | bathroom:temperature(23.26->23.16) | bathroom:cleanliness(0.9139->0.9134) | balcony:temperature(23.26->23.16) | balcony:cleanliness(0.9139->0.9134) | human_resident:mood(0.941->0.9411) | robot_01:mood(0.937->0.9364),6,6,0,2,0,0,0,0
after_refactor,After Refactor,104,move,14,entrance:temperature(23.16->23.07) | entrance:cleanliness(0.9134->0.9129) | living_room:temperature(23.16->23.07) | living_room:cleanliness(0.9134->0.9129) | kitchen:temperature(23.16->23.07) | kitchen:cleanliness(0.9134->0.9129) | bedroom:temperature(23.16->23.07) | bedroom:cleanliness(0.9134->0.9129) | bathroom:temperature(23.16->23.07) | bathroom:cleanliness(0.9134->0.9129) | balcony:temperature(23.16->23.07) | balcony:cleanliness(0.9134->0.9129) | human_resident:mood(0.9411->0.9413) | robot_01:mood(0.9364->0.9357),6,6,0,2,0,0,0,0
after_refactor,After Refactor,105,push,15,entrance:temperature(23.07->22.99) | entrance:cleanliness(0.9129->0.9124) | living_room:temperature(23.07->22.99) | living_room:cleanliness(0.9129->0.9124) | kitchen:temperature(23.07->22.99) | kitchen:cleanliness(0.9129->0.9124) | bedroom:temperature(23.07->22.99) | bedroom:cleanliness(0.9129->0.9124) | bathroom:temperature(23.07->22.99) | bathroom:cleanliness(0.9129->0.9124) | balcony:temperature(23.07->22.99) | balcony:cleanliness(0.9129->0.9124) | door_living_room:is_open(True->False) | human_resident:mood(0.9413->0.9415) | robot_01:mood(0.9357->0.9351),6,6,0,2,0,1,0,0
after_refactor,After Refactor,106,move,14,entrance:temperature(22.99->22.91) | entrance:cleanliness(0.9124->0.9119) | living_room:temperature(22.99->22.91) | living_room:cleanliness(0.9124->0.9119) | kitchen:temperature(22.99->22.91) | kitchen:cleanliness(0.9124->0.9119) | bedroom:temperature(22.99->22.91) | bedroom:cleanliness(0.9124->0.9119) | bathroom:temperature(22.99->22.91) | bathroom:cleanliness(0.9124->0.9119) | balcony:temperature(22.99->22.91) | balcony:cleanliness(0.9124->0.9119) | human_resident:mood(0.9415->0.9417) | robot_01:mood(0.9351->0.9345),6,6,0,2,0,0,0,0
after_refactor,After Refactor,107,scan,15,entrance:temperature(22.91->22.84) | entrance:cleanliness(0.9119->0.9114) | living_room:temperature(22.91->22.84) | living_room:cleanliness(0.9119->0.9114) | kitchen:temperature(22.91->22.84) | kitchen:cleanliness(0.9119->0.9114) | bedroom:temperature(22.91->22.84) | bedroom:cleanliness(0.9119->0.9114) | bathroom:temperature(22.91->22.84) | bathroom:cleanliness(0.9119->0.9114) | balcony:temperature(22.91->22.84) | balcony:cleanliness(0.9119->0.9114) | juice_fridge_kitchen:scanned(None->True) | human_resident:mood(0.9417->0.9419) | robot_01:mood(0.9345->0.9339),6,6,0,2,0,1,0,0
after_refactor,After Refactor,108,scan,15,entrance:temperature(22.84->22.78) | entrance:cleanliness(0.9114->0.9109) | living_room:temperature(22.84->22.78) | living_room:cleanliness(0.9114->0.9109) | kitchen:temperature(22.84->22.78) | kitchen:cleanliness(0.9114->0.9109) | bedroom:temperature(22.84->22.78) | bedroom:cleanliness(0.9114->0.9109) | bathroom:temperature(22.84->22.78) | bathroom:cleanliness(0.9114->0.9109) | balcony:temperature(22.84->22.78) | balcony:cleanliness(0.9114->0.9109) | human_resident:weekday_name(monday->tuesday) | human_resident:mood(0.9419->0.9421) | robot_01:mood(0.9339->0.9333),6,6,0,2,0,0,0,1
after_refactor,After Refactor,109,pull,17,entrance:temperature(22.78->22.72) | entrance:cleanliness(0.9109->0.9104) | living_room:temperature(22.78->22.72) | living_room:cleanliness(0.9109->0.9104) | kitchen:temperature(22.78->22.72) | kitchen:cleanliness(0.9109->0.9104) | bedroom:temperature(22.78->22.72) | bedroom:cleanliness(0.9109->0.9104) | bathroom:temperature(22.78->22.72) | bathroom:cleanliness(0.9109->0.9104) | balcony:temperature(22.78->22.72) | balcony:cleanliness(0.9109->0.9104) | fridge_kitchen:is_open(False->True) | door_fridge_kitchen:is_open(False->True) | door_fridge_kitchen:pulled(None->True) | human_resident:mood(0.9421->0.9423) | robot_01:mood(0.9333->0.9326),6,6,0,2,0,3,0,0
after_refactor,After Refactor,110,push,17,entrance:temperature(22.72->22.67) | entrance:cleanliness(0.9104->0.9099) | living_room:temperature(22.72->22.67) | living_room:cleanliness(0.9104->0.9099) | kitchen:temperature(22.72->22.67) | kitchen:cleanliness(0.9104->0.9099) | bedroom:temperature(22.72->22.67) | bedroom:cleanliness(0.9104->0.9099) | bathroom:temperature(22.72->22.67) | bathroom:cleanliness(0.9104->0.9099) | balcony:temperature(22.72->22.67) | balcony:cleanliness(0.9104->0.9099) | fridge_kitchen:is_open(True->False) | door_fridge_kitchen:pushed(None->True) | door_fridge_kitchen:is_open(True->False) | human_resident:mood(0.9423->0.9425) | robot_01:mood(0.9326->0.932),6,6,0,2,0,3,0,0
after_refactor,After Refactor,111,pull,16,entrance:temperature(22.67->22.62) | entrance:cleanliness(0.9099->0.9094) | living_room:temperature(22.67->22.62) | living_room:cleanliness(0.9099->0.9094) | kitchen:temperature(22.67->22.62) | kitchen:cleanliness(0.9099->0.9094) | bedroom:temperature(22.67->22.62) | bedroom:cleanliness(0.9099->0.9094) | bathroom:temperature(22.67->22.62) | bathroom:cleanliness(0.9099->0.9094) | balcony:temperature(22.67->22.62) | balcony:cleanliness(0.9099->0.9094) | fridge_kitchen:is_open(False->True) | door_fridge_kitchen:is_open(False->True) | human_resident:mood(0.9425->0.9426) | robot_01:mood(0.932->0.9314),6,6,0,2,0,2,0,0
after_refactor,After Refactor,112,push,16,entrance:temperature(22.62->22.57) | entrance:cleanliness(0.9094->0.9089) | living_room:temperature(22.62->22.57) | living_room:cleanliness(0.9094->0.9089) | kitchen:temperature(22.62->22.57) | kitchen:cleanliness(0.9094->0.9089) | bedroom:temperature(22.62->22.57) | bedroom:cleanliness(0.9094->0.9089) | bathroom:temperature(22.62->22.57) | bathroom:cleanliness(0.9094->0.9089) | balcony:temperature(22.62->22.57) | balcony:cleanliness(0.9094->0.9089) | fridge_kitchen:is_open(True->False) | door_fridge_kitchen:is_open(True->False) | human_resident:mood(0.9426->0.9428) | robot_01:mood(0.9314->0.9308),6,6,0,2,0,2,0,0
after_refactor,After Refactor,113,pull,16,entrance:temperature(22.57->22.53) | entrance:cleanliness(0.9089->0.9084) | living_room:temperature(22.57->22.53) | living_room:cleanliness(0.9089->0.9084) | kitchen:temperature(22.57->22.53) | kitchen:cleanliness(0.9089->0.9084) | bedroom:temperature(22.57->22.53) | bedroom:cleanliness(0.9089->0.9084) | bathroom:temperature(22.57->22.53) | bathroom:cleanliness(0.9089->0.9084) | balcony:temperature(22.57->22.53) | balcony:cleanliness(0.9089->0.9084) | fridge_kitchen:is_open(False->True) | door_fridge_kitchen:is_open(False->True) | human_resident:mood(0.9428->0.9429) | robot_01:mood(0.9308->0.9301),6,6,0,2,0,2,0,0
after_refactor,After Refactor,114,push,16,entrance:temperature(22.53->22.49) | entrance:cleanliness(0.9084->0.9079) | living_room:temperature(22.53->22.49) | living_room:cleanliness(0.9084->0.9079) | kitchen:temperature(22.53->22.49) | kitchen:cleanliness(0.9084->0.9079) | bedroom:temperature(22.53->22.49) | bedroom:cleanliness(0.9084->0.9079) | bathroom:temperature(22.53->22.49) | bathroom:cleanliness(0.9084->0.9079) | balcony:temperature(22.53->22.49) | balcony:cleanliness(0.9084->0.9079) | fridge_kitchen:is_open(True->False) | door_fridge_kitchen:is_open(True->False) | human_resident:mood(0.9429->0.9431) | robot_01:mood(0.9301->0.9295),6,6,0,2,0,2,0,0
after_refactor,After Refactor,115,pull,16,entrance:temperature(22.49->22.45) | entrance:cleanliness(0.9079->0.9074) | living_room:temperature(22.49->22.45) | living_room:cleanliness(0.9079->0.9074) | kitchen:temperature(22.49->22.45) | kitchen:cleanliness(0.9079->0.9074) | bedroom:temperature(22.49->22.45) | bedroom:cleanliness(0.9079->0.9074) | bathroom:temperature(22.49->22.45) | bathroom:cleanliness(0.9079->0.9074) | balcony:temperature(22.49->22.45) | balcony:cleanliness(0.9079->0.9074) | fridge_kitchen:is_open(False->True) | door_fridge_kitchen:is_open(False->True) | human_resident:mood(0.9431->0.9433) | robot_01:mood(0.9295->0.9288),6,6,0,2,0,2,0,0
after_refactor,After Refactor,116,push,16,entrance:temperature(22.45->22.42) | entrance:cleanliness(0.9074->0.9069) | living_room:temperature(22.45->22.42) | living_room:cleanliness(0.9074->0.9069) | kitchen:temperature(22.45->22.42) | kitchen:cleanliness(0.9074->0.9069) | bedroom:temperature(22.45->22.42) | bedroom:cleanliness(0.9074->0.9069) | bathroom:temperature(22.45->22.42) | bathroom:cleanliness(0.9074->0.9069) | balcony:temperature(22.45->22.42) | balcony:cleanliness(0.9074->0.9069) | fridge_kitchen:is_open(True->False) | door_fridge_kitchen:is_open(True->False) | human_resident:mood(0.9433->0.9435) | robot_01:mood(0.9288->0.9282),6,6,0,2,0,2,0,0
after_refactor,After Refactor,117,scan,15,entrance:temperature(22.42->22.39) | entrance:cleanliness(0.9069->0.9064) | living_room:temperature(22.42->22.39) | living_room:cleanliness(0.9069->0.9064) | kitchen:temperature(22.42->22.39) | kitchen:cleanliness(0.9069->0.9064) | bedroom:temperature(22.42->22.39) | bedroom:cleanliness(0.9069->0.9064) | bathroom:temperature(22.42->22.39) | bathroom:cleanliness(0.9069->0.9064) | balcony:temperature(22.42->22.39) | balcony:cleanliness(0.9069->0.9064) | door_fridge_kitchen:scanned(None->True) | human_resident:mood(0.9435->0.9437) | robot_01:mood(0.9282->0.9276),6,6,0,2,0,1,0,0
after_refactor,After Refactor,118,pull,16,entrance:temperature(22.39->22.36) | entrance:cleanliness(0.9064->0.9059) | living_room:temperature(22.39->22.36) | living_room:cleanliness(0.9064->0.9059) | kitchen:temperature(22.39->22.36) | kitchen:cleanliness(0.9064->0.9059) | bedroom:temperature(22.39->22.36) | bedroom:cleanliness(0.9064->0.9059) | bathroom:temperature(22.39->22.36) | bathroom:cleanliness(0.9064->0.9059) | balcony:temperature(22.39->22.36) | balcony:cleanliness(0.9064->0.9059) | fridge_kitchen:is_open(False->True) | door_fridge_kitchen:is_open(False->True) | human_resident:mood(0.9437->0.9438) | robot_01:mood(0.9276->0.9269),6,6,0,2,0,2,0,0
after_refactor,After Refactor,119,push,16,entrance:temperature(22.36->22.34) | entrance:cleanliness(0.9059->0.9054) | living_room:temperature(22.36->22.34) | living_room:cleanliness(0.9059->0.9054) | kitchen:temperature(22.36->22.34) | kitchen:cleanliness(0.9059->0.9054) | bedroom:temperature(22.36->22.34) | bedroom:cleanliness(0.9059->0.9054) | bathroom:temperature(22.36->22.34) | bathroom:cleanliness(0.9059->0.9054) | balcony:temperature(22.36->22.34) | balcony:cleanliness(0.9059->0.9054) | fridge_kitchen:is_open(True->False) | door_fridge_kitchen:is_open(True->False) | human_resident:mood(0.9438->0.944) | robot_01:mood(0.9269->0.9263),6,6,0,2,0,2,0,0
after_refactor,After Refactor,120,scan,14,entrance:temperature(22.34->22.32) | entrance:cleanliness(0.9054->0.9049) | living_room:temperature(22.34->22.32) | living_room:cleanliness(0.9054->0.9049) | kitchen:temperature(22.34->22.32) | kitchen:cleanliness(0.9054->0.9049) | bedroom:temperature(22.34->22.32) | bedroom:cleanliness(0.9054->0.9049) | bathroom:temperature(22.34->22.32) | bathroom:cleanliness(0.9054->0.9049) | balcony:temperature(22.34->22.32) | balcony:cleanliness(0.9054->0.9049) | human_resident:mood(0.944->0.9442) | robot_01:mood(0.9263->0.9257),6,6,0,2,0,0,0,0
after_refactor,After Refactor,121,scan,14,entrance:temperature(22.32->22.3) | entrance:cleanliness(0.9049->0.9044) | living_room:temperature(22.32->22.3) | living_room:cleanliness(0.9049->0.9044) | kitchen:temperature(22.32->22.3) | kitchen:cleanliness(0.9049->0.9044) | bedroom:temperature(22.32->22.3) | bedroom:cleanliness(0.9049->0.9044) | bathroom:temperature(22.32->22.3) | bathroom:cleanliness(0.9049->0.9044) | balcony:temperature(22.32->22.3) | balcony:cleanliness(0.9049->0.9044) | human_resident:mood(0.9442->0.9444) | robot_01:mood(0.9257->0.9251),6,6,0,2,0,0,0,0
after_refactor,After Refactor,122,move,14,entrance:temperature(22.3->22.28) | entrance:cleanliness(0.9044->0.9039) | living_room:temperature(22.3->22.28) | living_room:cleanliness(0.9044->0.9039) | kitchen:temperature(22.3->22.28) | kitchen:cleanliness(0.9044->0.9039) | bedroom:temperature(22.3->22.28) | bedroom:cleanliness(0.9044->0.9039) | bathroom:temperature(22.3->22.28) | bathroom:cleanliness(0.9044->0.9039) | balcony:temperature(22.3->22.28) | balcony:cleanliness(0.9044->0.9039) | human_resident:mood(0.9444->0.9446) | robot_01:mood(0.9251->0.9245),6,6,0,2,0,0,0,0
after_refactor,After Refactor,123,move,14,entrance:temperature(22.28->22.26) | entrance:cleanliness(0.9039->0.9034) | living_room:temperature(22.28->22.26) | living_room:cleanliness(0.9039->0.9034) | kitchen:temperature(22.28->22.26) | kitchen:cleanliness(0.9039->0.9034) | bedroom:temperature(22.28->22.26) | bedroom:cleanliness(0.9039->0.9034) | bathroom:temperature(22.28->22.26) | bathroom:cleanliness(0.9039->0.9034) | balcony:temperature(22.28->22.26) | balcony:cleanliness(0.9039->0.9034) | human_resident:mood(0.9446->0.9448) | robot_01:mood(0.9245->0.9239),6,6,0,2,0,0,0,0
after_refactor,After Refactor,124,move,14,entrance:temperature(22.26->22.24) | entrance:cleanliness(0.9034->0.9029) | living_room:temperature(22.26->22.24) | living_room:cleanliness(0.9034->0.9029) | kitchen:temperature(22.26->22.24) | kitchen:cleanliness(0.9034->0.9029) | bedroom:temperature(22.26->22.24) | bedroom:cleanliness(0.9034->0.9029) | bathroom:temperature(22.26->22.24) | bathroom:cleanliness(0.9034->0.9029) | balcony:temperature(22.26->22.24) | balcony:cleanliness(0.9034->0.9029) | human_resident:mood(0.9448->0.945) | robot_01:mood(0.9239->0.9233),6,6,0,2,0,0,0,0
after_refactor,After Refactor,125,move,14,entrance:temperature(22.24->22.22) | entrance:cleanliness(0.9029->0.9024) | living_room:temperature(22.24->22.22) | living_room:cleanliness(0.9029->0.9024) | kitchen:temperature(22.24->22.22) | kitchen:cleanliness(0.9029->0.9024) | bedroom:temperature(22.24->22.22) | bedroom:cleanliness(0.9029->0.9024) | bathroom:temperature(22.24->22.22) | bathroom:cleanliness(0.9029->0.9024) | balcony:temperature(22.24->22.22) | balcony:cleanliness(0.9029->0.9024) | human_resident:mood(0.945->0.9452) | robot_01:mood(0.9233->0.9227),6,6,0,2,0,0,0,0
after_refactor,After Refactor,126,move,14,entrance:temperature(22.22->22.21) | entrance:cleanliness(0.9024->0.9019) | living_room:temperature(22.22->22.21) | living_room:cleanliness(0.9024->0.9019) | kitchen:temperature(22.22->22.21) | kitchen:cleanliness(0.9024->0.9019) | bedroom:temperature(22.22->22.21) | bedroom:cleanliness(0.9024->0.9019) | bathroom:temperature(22.22->22.21) | bathroom:cleanliness(0.9024->0.9019) | balcony:temperature(22.22->22.21) | balcony:cleanliness(0.9024->0.9019) | human_resident:mood(0.9452->0.9454) | robot_01:mood(0.9227->0.9221),6,6,0,2,0,0,0,0
after_refactor,After Refactor,127,scan,14,entrance:temperature(22.21->22.2) | entrance:cleanliness(0.9019->0.9014) | living_room:temperature(22.21->22.2) | living_room:cleanliness(0.9019->0.9014) | kitchen:temperature(22.21->22.2) | kitchen:cleanliness(0.9019->0.9014) | bedroom:temperature(22.21->22.2) | bedroom:cleanliness(0.9019->0.9014) | bathroom:temperature(22.21->22.2) | bathroom:cleanliness(0.9019->0.9014) | balcony:temperature(22.21->22.2) | balcony:cleanliness(0.9019->0.9014) | human_resident:mood(0.9454->0.9456) | robot_01:mood(0.9221->0.9215),6,6,0,2,0,0,0,0
after_refactor,After Refactor,128,push,15,entrance:temperature(22.2->22.19) | entrance:cleanliness(0.9014->0.9009) | living_room:temperature(22.2->22.19) | living_room:cleanliness(0.9014->0.9009) | kitchen:temperature(22.2->22.19) | kitchen:cleanliness(0.9014->0.9009) | bedroom:temperature(22.2->22.19) | bedroom:cleanliness(0.9014->0.9009) | bathroom:temperature(22.2->22.19) | bathroom:cleanliness(0.9014->0.9009) | balcony:temperature(22.2->22.19) | balcony:cleanliness(0.9014->0.9009) | door_bathroom:is_open(True->False) | human_resident:mood(0.9456->0.9458) | robot_01:mood(0.9215->0.9209),6,6,0,2,0,1,0,0
after_refactor,After Refactor,129,move,14,entrance:temperature(22.19->22.18) | entrance:cleanliness(0.9009->0.9004) | living_room:temperature(22.19->22.18) | living_room:cleanliness(0.9009->0.9004) | kitchen:temperature(22.19->22.18) | kitchen:cleanliness(0.9009->0.9004) | bedroom:temperature(22.19->22.18) | bedroom:cleanliness(0.9009->0.9004) | bathroom:temperature(22.19->22.18) | bathroom:cleanliness(0.9009->0.9004) | balcony:temperature(22.19->22.18) | balcony:cleanliness(0.9009->0.9004) | human_resident:mood(0.9458->0.946) | robot_01:mood(0.9209->0.9203),6,6,0,2,0,0,0,0
after_refactor,After Refactor,130,scan,14,entrance:temperature(22.18->22.17) | entrance:cleanliness(0.9004->0.8999) | living_room:temperature(22.18->22.17) | living_room:cleanliness(0.9004->0.8999) | kitchen:temperature(22.18->22.17) | kitchen:cleanliness(0.9004->0.8999) | bedroom:temperature(22.18->22.17) | bedroom:cleanliness(0.9004->0.8999) | bathroom:temperature(22.18->22.17) | bathroom:cleanliness(0.9004->0.8999) | balcony:temperature(22.18->22.17) | balcony:cleanliness(0.9004->0.8999) | human_resident:mood(0.946->0.9462) | robot_01:mood(0.9203->0.9197),6,6,0,2,0,0,0,0
after_refactor,After Refactor,131,pull,16,entrance:temperature(22.17->22.16) | entrance:cleanliness(0.8999->0.8994) | living_room:temperature(22.17->22.16) | living_room:cleanliness(0.8999->0.8994) | kitchen:temperature(22.17->22.16) | kitchen:cleanliness(0.8999->0.8994) | bedroom:temperature(22.17->22.16) | bedroom:cleanliness(0.8999->0.8994) | bathroom:temperature(22.17->22.16) | bathroom:cleanliness(0.8999->0.8994) | balcony:temperature(22.17->22.16) | balcony:cleanliness(0.8999->0.8994) | fridge_kitchen:is_open(False->True) | door_fridge_kitchen:is_open(False->True) | human_resident:mood(0.9462->0.9464) | robot_01:mood(0.9197->0.9191),6,6,0,2,0,2,0,0
after_refactor,After Refactor,132,push,16,entrance:temperature(22.16->22.15) | entrance:cleanliness(0.8994->0.8989) | living_room:temperature(22.16->22.15) | living_room:cleanliness(0.8994->0.8989) | kitchen:temperature(22.16->22.15) | kitchen:cleanliness(0.8994->0.8989) | bedroom:temperature(22.16->22.15) | bedroom:cleanliness(0.8994->0.8989) | bathroom:temperature(22.16->22.15) | bathroom:cleanliness(0.8994->0.8989) | balcony:temperature(22.16->22.15) | balcony:cleanliness(0.8994->0.8989) | fridge_kitchen:is_open(True->False) | door_fridge_kitchen:is_open(True->False) | human_resident:mood(0.9464->0.9466) | robot_01:mood(0.9191->0.9185),6,6,0,2,0,2,0,0
after_refactor,After Refactor,133,scan,14,entrance:temperature(22.15->22.14) | entrance:cleanliness(0.8989->0.8984) | living_room:temperature(22.15->22.14) | living_room:cleanliness(0.8989->0.8984) | kitchen:temperature(22.15->22.14) | kitchen:cleanliness(0.8989->0.8984) | bedroom:temperature(22.15->22.14) | bedroom:cleanliness(0.8989->0.8984) | bathroom:temperature(22.15->22.14) | bathroom:cleanliness(0.8989->0.8984) | balcony:temperature(22.15->22.14) | balcony:cleanliness(0.8989->0.8984) | human_resident:mood(0.9466->0.9468) | robot_01:mood(0.9185->0.9179),6,6,0,2,0,0,0,0
after_refactor,After Refactor,134,move,14,entrance:temperature(22.14->22.13) | entrance:cleanliness(0.8984->0.8979) | living_room:temperature(22.14->22.13) | living_room:cleanliness(0.8984->0.8979) | kitchen:temperature(22.14->22.13) | kitchen:cleanliness(0.8984->0.8979) | bedroom:temperature(22.14->22.13) | bedroom:cleanliness(0.8984->0.8979) | bathroom:temperature(22.14->22.13) | bathroom:cleanliness(0.8984->0.8979) | balcony:temperature(22.14->22.13) | balcony:cleanliness(0.8984->0.8979) | human_resident:mood(0.9468->0.947) | robot_01:mood(0.9179->0.9173),6,6,0,2,0,0,0,0
after_refactor,After Refactor,135,scan,14,entrance:temperature(22.13->22.12) | entrance:cleanliness(0.8979->0.8974) | living_room:temperature(22.13->22.12) | living_room:cleanliness(0.8979->0.8974) | kitchen:temperature(22.13->22.12) | kitchen:cleanliness(0.8979->0.8974) | bedroom:temperature(22.13->22.12) | bedroom:cleanliness(0.8979->0.8974) | bathroom:temperature(22.13->22.12) | bathroom:cleanliness(0.8979->0.8974) | balcony:temperature(22.13->22.12) | balcony:cleanliness(0.8979->0.8974) | human_resident:mood(0.947->0.9472) | robot_01:mood(0.9173->0.9167),6,6,0,2,0,0,0,0
after_refactor,After Refactor,136,push,14,entrance:temperature(22.12->22.11) | entrance:cleanliness(0.8974->0.8969) | living_room:temperature(22.12->22.11) | living_room:cleanliness(0.8974->0.8969) | kitchen:temperature(22.12->22.11) | kitchen:cleanliness(0.8974->0.8969) | bedroom:temperature(22.12->22.11) | bedroom:cleanliness(0.8974->0.8969) | bathroom:temperature(22.12->22.11) | bathroom:cleanliness(0.8974->0.8969) | balcony:temperature(22.12->22.11) | balcony:cleanliness(0.8974->0.8969) | human_resident:mood(0.9472->0.9474) | robot_01:mood(0.9167->0.9161),6,6,0,2,0,0,0,0
